customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,Region,ProfitabilityScore,CPI,CLV
2239-Jalaw,Male,0,No,No,58,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),103.25,6017.65,Yes,Australia,Oceania,79.09,0.39545,4790.8
4853-Rulsv,Male,0,No,No,70,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),104.0,7250.15,Yes,India,Asia,90.21,0.45104999999999995,5824.0
8098-Tdcbu,Female,0,Yes,No,42,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Electronic Check,25.25,1108.2,No,UK,Europe,33.54,0.3354,1272.6
3551-Gaegl,Male,0,Yes,Yes,34,No,No Phone Service,Dsl,Yes,No,No,No,No,No,One Year,No,Bank Transfer (Automatic),30.4,938.65,No,Canada,North America,29.81,0.2981,1240.32
4785-Nkhcx,Male,1,No,No,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Bank Transfer (Automatic),20.05,94.15,No,Canada,North America,8.17,0.0817,120.3
3196-Nvxlz,Female,0,No,No,25,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Mailed Check,84.6,2088.05,No,Singapore,Asia,42.47,0.42469999999999997,2538.0
6275-Yduvo,Female,0,No,No,2,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Mailed Check,86.2,178.7,Yes,Australia,Oceania,23.51,0.11755,137.92000000000002
0036-Ihmot,Female,0,Yes,Yes,55,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),103.7,5656.75,No,India,Asia,76.29,0.7629,6844.2
0115-Tfert,Male,0,Yes,No,21,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,111.2,2317.1,Yes,India,Asia,47.76,0.23879999999999998,1868.1600000000003
4178-Egmon,Male,0,Yes,No,70,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,Two Year,Yes,Credit Card (Automatic),88.0,5986.45,No,USA,North America,81.8,0.818,7392.0
4220-Tinqt,Female,0,Yes,No,61,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,106.35,6751.35,No,Singapore,Asia,84.08,0.8408,7784.819999999999
5318-Ykdpv,Male,0,Yes,Yes,43,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),79.15,3566.6,No,USA,North America,56.2,0.562,4084.1400000000003
7975-Tzmlr,Male,0,No,No,47,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,103.1,4889.3,No,USA,North America,69.05,0.6905,5814.839999999999
0295-Qvkpb,Male,0,No,No,5,Yes,No,Dsl,No,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),63.95,318.1,No,USA,North America,20.03,0.2003,383.7
4335-Bsmjs,Female,0,No,No,62,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Credit Card (Automatic),25.8,1563.95,No,Australia,Oceania,46.36,0.4636,1919.52
2311-Qymuq,Female,0,Yes,Yes,16,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),89.45,1430.25,Yes,Australia,Oceania,36.43,0.18215,1144.96
3643-Ahcfp,Male,1,Yes,No,7,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),95.6,644.35,Yes,UK,Europe,30.27,0.15134999999999998,535.36
9146-Jriox,Female,0,Yes,Yes,14,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,25.55,372.45,No,UK,Europe,15.52,0.1552,429.23999999999995
3104-Owcgk,Male,0,Yes,Yes,60,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,One Year,No,Electronic Check,90.95,5453.4,Yes,USA,North America,75.15,0.37575000000000003,4365.6
5337-Iiwkz,Male,0,Yes,Yes,34,No,No Phone Service,Dsl,No,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,44.85,1442.6,No,Singapore,Asia,35.2,0.35200000000000004,1829.88
9101-Bwfss,Female,0,Yes,No,50,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Electronic Check,108.55,5610.7,Yes,India,Asia,74.58,0.3729,4342.0
9650-Vbuog,Male,0,Yes,Yes,38,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),25.05,963.95,No,Australia,Oceania,30.77,0.3077,1142.28
3487-Earat,Female,0,Yes,Yes,70,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),74.1,5222.3,No,Singapore,Asia,75.65,0.7565000000000001,6224.4
2672-Tgeff,Female,0,Yes,Yes,37,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,88.8,3340.55,No,Canada,North America,54.53,0.5453,3942.72
9231-Zjyam,Female,1,No,No,4,Yes,No,Fiber Optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,78.85,292.8,Yes,Australia,Oceania,23.15,0.11574999999999999,252.32
4250-Waroz,Male,1,Yes,Yes,60,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,93.25,5774.55,No,Australia,Oceania,76.84,0.7684000000000001,6714.0
8184-Wmofi,Male,0,Yes,Yes,62,Yes,No,Dsl,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card (Automatic),71.4,4487.3,No,UK,Europe,67.98,0.6798000000000001,5312.16
6982-Sshfk,Male,0,No,No,1,Yes,No,Dsl,No,No,No,No,No,No,Month-To-Month,No,Mailed Check,44.4,44.4,Yes,India,Asia,11.93,0.05965,35.52
6092-Qzvpp,Male,0,No,No,36,Yes,No,Dsl,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),79.2,2854.95,No,India,Asia,49.87,0.4987,3421.44
4625-Lamob,Male,0,No,No,44,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),20.4,905.55,No,Canada,North America,32.73,0.3273,1077.12
0727-Bmplr,Female,1,No,No,55,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,100.0,5509.3,Yes,Canada,North America,74.85,0.37424999999999997,4400.0
0392-Bziuw,Female,0,Yes,No,72,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card (Automatic),105.0,7589.8,No,Australia,Oceania,92.74,0.9274,9072.0
1038-Zagbi,Female,0,Yes,Yes,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),19.8,229.6,Yes,USA,North America,12.46,0.0623,190.08000000000004
6549-Nndyt,Female,0,No,No,13,No,No Phone Service,Dsl,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),30.85,394.1,No,UK,Europe,16.38,0.1638,481.26
3027-Ztdho,Male,0,No,No,1,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,89.9,89.9,Yes,UK,Europe,23.58,0.11789999999999999,71.92
0422-Ohqhq,Female,0,Yes,Yes,15,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,20.55,295.95,No,Australia,Oceania,14.55,0.14550000000000002,369.9
6916-Hijse,Female,0,No,No,65,Yes,No,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),84.85,5459.2,No,Singapore,Asia,76.4,0.764,6618.3
2316-Esmls,Female,0,Yes,Yes,12,No,No Phone Service,Dsl,Yes,No,No,Yes,No,No,One Year,No,Credit Card (Automatic),33.15,444.75,No,USA,North America,16.58,0.16579999999999998,477.3599999999999
9778-Ogkqz,Male,0,Yes,No,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),92.0,6782.15,No,Australia,Oceania,86.67,0.8667,7948.799999999999
7408-Ofwxj,Female,0,Yes,Yes,72,Yes,Yes,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),89.8,6510.45,No,USA,North America,85.18,0.8518000000000001,7758.719999999999
6007-Tctst,Female,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),115.8,8476.5,No,USA,North America,98.54,0.9854,10005.12
2252-Nknsi,Male,0,No,Yes,52,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,85.15,4461.85,No,USA,North America,65.81,0.6581,5313.36
8713-Igzso,Male,0,No,No,2,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,24.85,62.0,No,Australia,Oceania,7.6,0.076,59.64
7905-Tvxta,Female,0,No,No,5,Yes,No,Dsl,Yes,No,No,Yes,Yes,No,Month-To-Month,Yes,Electronic Check,64.35,352.65,No,UK,Europe,20.25,0.2025,386.09999999999997
7695-Pklcz,Female,0,No,No,68,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),20.5,1424.9,No,UK,Europe,47.88,0.4788,1672.8
2382-Bckqj,Female,0,No,Yes,62,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,One Year,Yes,Electronic Check,100.15,6413.65,Yes,USA,North America,81.9,0.40950000000000003,4967.4400000000005
8374-Uulrv,Male,0,No,No,72,Yes,Yes,Dsl,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card (Automatic),86.05,6309.65,No,Singapore,Asia,83.53,0.8353,7434.719999999999
2207-Nhrjk,Male,0,No,No,1,Yes,No,Dsl,No,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,50.8,50.8,Yes,India,Asia,13.56,0.0678,40.64
3224-Dfqnq,Female,0,Yes,No,66,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,One Year,No,Electronic Check,89.0,5898.6,No,Australia,Oceania,79.53,0.7953,7048.8
5275-Pmfut,Male,0,Yes,Yes,72,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),64.8,4719.75,No,India,Asia,72.67,0.7267,5598.719999999999
4795-Uxvcj,Male,0,No,No,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),19.8,457.3,No,Singapore,Asia,21.03,0.21030000000000001,617.7600000000001
9777-Iqhwp,Male,0,Yes,Yes,64,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Transfer (Automatic),93.4,5822.3,No,Australia,Oceania,79.26,0.7926000000000001,7173.12
0947-Mugvo,Male,1,Yes,No,20,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,73.65,1463.5,Yes,USA,North America,34.77,0.17385,1178.4
9944-Hkvvb,Female,0,No,No,3,Yes,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,95.1,307.4,Yes,UK,Europe,26.75,0.13375,228.23999999999998
4124-Mmetb,Male,0,No,No,22,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Credit Card (Automatic),94.65,2104.55,Yes,India,Asia,43.4,0.217,1665.8400000000001
3671-Shrsp,Male,0,Yes,No,4,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,Month-To-Month,Yes,Mailed Check,80.6,319.15,Yes,Canada,North America,23.69,0.11845,257.92
0979-Mozqi,Male,0,Yes,No,62,No,No Phone Service,Dsl,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Transfer (Automatic),39.0,2337.45,No,Canada,North America,52.37,0.5236999999999999,2901.6
2732-Isezx,Female,0,No,No,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,20.5,104.3,No,Singapore,Asia,8.32,0.0832,123.0
3313-Qknkb,Male,0,Yes,No,59,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,One Year,No,Electronic Check,85.55,5084.65,Yes,USA,North America,71.95,0.35975,4037.96
0323-Xwwtn,Male,0,No,Yes,3,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,26.4,121.25,No,India,Asia,8.75,0.0875,95.03999999999998
1937-Otuky,Female,0,Yes,No,72,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Transfer (Automatic),98.2,7015.9,No,USA,North America,89.04,0.8904000000000001,8484.48
1573-Lgxba,Male,0,Yes,Yes,57,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),97.55,5598.0,No,India,Asia,75.65,0.7565000000000001,6672.419999999999
1764-Vuumt,Male,0,No,Yes,66,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.95,1269.1,No,Singapore,Asia,46.09,0.46090000000000003,1580.04
5073-Wxoyn,Female,0,No,No,60,No,No Phone Service,Dsl,No,Yes,No,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,50.8,3027.4,Yes,Singapore,Asia,56.62,0.28309999999999996,2438.4
4713-Zburt,Male,0,No,Yes,45,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,No,Bank Transfer (Automatic),99.7,4634.35,No,Canada,North America,66.2,0.662,5383.8
3050-Gbush,Female,0,No,No,3,No,No Phone Service,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Credit Card (Automatic),34.8,113.95,No,USA,North America,10.85,0.1085,125.27999999999999
0207-Mdknv,Female,0,No,No,15,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Electronic Check,105.1,1582.75,Yes,Australia,Oceania,40.35,0.20175,1261.2
7876-Aehig,Female,0,No,Yes,51,No,No Phone Service,Dsl,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Transfer (Automatic),60.15,3077.0,No,Canada,North America,54.16,0.5416,3681.18
7945-Hlkea,Female,0,No,No,60,Yes,Yes,Dsl,Yes,No,Yes,Yes,No,No,One Year,No,Electronic Check,64.75,4039.5,No,USA,North America,63.64,0.6364,4662.0
9342-Vnimq,Male,0,No,No,33,Yes,Yes,Dsl,No,Yes,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),54.65,1665.2,No,Canada,North America,37.89,0.3789,2164.14
9851-Kielu,Male,0,No,No,10,Yes,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-To-Month,Yes,Electronic Check,110.1,1043.3,Yes,Australia,Oceania,36.97,0.18485,880.8000000000001
3523-Brguw,Male,1,No,No,26,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),19.3,504.2,No,UK,Europe,21.06,0.21059999999999998,602.16
3908-Blsyf,Female,0,No,No,6,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,Month-To-Month,No,Electronic Check,83.9,497.55,Yes,UK,Europe,26.25,0.13125,402.72
3199-Npkcn,Female,0,Yes,No,67,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Electronic Check,111.25,7511.65,No,UK,Europe,91.28,0.9128000000000001,8944.5
5170-Ptrka,Female,0,Yes,Yes,49,No,No Phone Service,Dsl,Yes,No,No,Yes,No,No,One Year,Yes,Credit Card (Automatic),35.8,1782.0,No,UK,Europe,42.42,0.4242,2105.0399999999995
4661-Njeux,Male,0,No,No,1,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,Yes,Mailed Check,20.05,20.05,No,India,Asia,5.69,0.056900000000000006,24.06
2123-Ageen,Female,1,No,No,7,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,84.35,609.65,No,UK,Europe,27.3,0.273,708.5399999999998
1258-Ymznm,Female,1,No,No,27,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),110.5,2857.6,No,Australia,Oceania,52.79,0.5279,3580.2
0048-Lumls,Male,0,Yes,Yes,37,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,One Year,No,Credit Card (Automatic),91.2,3247.55,No,Singapore,Asia,54.81,0.5481,4049.2799999999997
7549-Mygpk,Female,0,Yes,Yes,63,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic Check,100.55,6215.35,Yes,Singapore,Asia,81.87,0.40935000000000005,5067.72
5898-Igslp,Male,0,Yes,Yes,31,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-To-Month,No,Electronic Check,89.3,2823.0,No,India,Asia,49.53,0.4953,3321.9599999999996
3804-Rvtgv,Male,0,Yes,Yes,50,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),103.85,5017.9,Yes,UK,Europe,71.35,0.35674999999999996,4154.0
6259-Wjqlc,Male,1,No,No,32,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Credit Card (Automatic),81.1,2619.25,No,UK,Europe,47.31,0.4731,3114.24
9227-Lunbg,Female,0,No,No,1,No,No Phone Service,Dsl,No,No,No,No,No,No,Month-To-Month,No,Electronic Check,24.6,24.6,Yes,UK,Europe,6.86,0.034300000000000004,19.680000000000003
7997-Eassd,Female,0,Yes,No,63,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,One Year,Yes,Credit Card (Automatic),81.2,4965.1,No,Canada,North America,72.66,0.7265999999999999,6138.72
0730-Koave,Male,0,No,No,30,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),94.3,2679.7,No,USA,North America,49.75,0.4975,3394.7999999999997
8975-Skgrx,Male,0,Yes,No,71,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),116.1,8310.55,No,Canada,North America,97.48,0.9748,9891.72
0678-Rlhvp,Female,0,No,No,53,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Two Year,No,Electronic Check,105.55,5682.25,No,USA,North America,75.74,0.7574,6712.98
4315-Murbd,Female,0,No,No,12,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-To-Month,Yes,Bank Transfer (Automatic),98.9,1120.95,Yes,UK,Europe,35.52,0.1776,949.4400000000002
2267-Fpima,Male,0,Yes,No,50,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Month-To-Month,Yes,Credit Card (Automatic),94.4,4914.9,No,UK,Europe,68.6,0.6859999999999999,5664.0
1051-Gejlj,Female,0,No,No,2,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.5,27.55,No,Canada,North America,6.13,0.0613,46.8
9734-Ywgex,Female,0,No,No,9,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,No,Credit Card (Automatic),98.3,923.5,Yes,Canada,North America,33.02,0.16510000000000002,707.76
2719-Bdaqo,Male,0,No,No,17,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-To-Month,No,Electronic Check,93.85,1625.65,Yes,USA,North America,38.77,0.19385000000000002,1276.36
5285-Mvehd,Female,0,Yes,No,56,Yes,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),105.6,6068.65,No,Singapore,Asia,78.75,0.7875,7096.319999999999
0379-Djqhr,Male,0,Yes,Yes,67,Yes,No,Dsl,Yes,Yes,Yes,No,Yes,Yes,Two Year,No,Credit Card (Automatic),81.35,5398.6,No,USA,North America,76.42,0.7642,6540.54
0781-Lkxbr,Male,1,No,No,9,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-To-Month,Yes,Electronic Check,100.5,918.6,Yes,Canada,North America,33.56,0.1678,723.6
5543-Qdcry,Male,0,No,No,4,Yes,No,Dsl,No,No,No,No,Yes,No,Month-To-Month,Yes,Electronic Check,56.4,234.85,No,Australia,Oceania,17.28,0.1728,270.71999999999997
0297-Rbcsg,Male,0,No,No,19,Yes,No,Dsl,No,Yes,No,Yes,No,Yes,One Year,Yes,Bank Transfer (Automatic),65.35,1231.85,No,Canada,North America,31.32,0.3132,1489.9799999999998
4694-Phwfw,Female,0,No,Yes,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,19.95,170.9,No,Australia,Oceania,10.07,0.1007,191.51999999999998
0835-Jkadz,Female,0,No,No,71,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic Check,111.25,7984.15,No,India,Asia,95.13,0.9512999999999999,9478.5
1907-Ubqfc,Male,1,No,No,10,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,72.85,688.65,Yes,Canada,North America,26.34,0.1317,582.8000000000001
7508-Smhxl,Female,1,No,No,15,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-To-Month,No,Credit Card (Automatic),89.0,1288.3,No,India,Asia,35.27,0.3527,1602.0
3865-Yiott,Male,0,Yes,Yes,72,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Bank Transfer (Automatic),106.1,7848.5,No,Singapore,Asia,93.92,0.9392,9167.039999999999
5993-Bqhea,Male,0,No,No,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Automatic),20.05,267.0,No,USA,North America,12.65,0.1265,288.72
6024-Ruggh,Male,0,Yes,Yes,72,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Automatic),25.2,1798.9,No,Australia,Oceania,52.58,0.5257999999999999,2177.2799999999997
6513-Eecdb,Male,1,Yes,No,1,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,73.55,73.55,Yes,USA,North America,19.39,0.09695000000000001,58.84
3956-Cjust,Female,1,No,No,23,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Bank Transfer (Automatic),75.4,1643.55,No,India,Asia,37.5,0.375,2081.04
4079-Wwqqq,Male,0,No,No,72,No,No Phone Service,Dsl,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Automatic),65.55,4807.45,No,Australia,Oceania,73.17,0.7317,5663.5199999999995
6103-Bocou,Female,0,No,No,26,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,80.7,2193.0,No,USA,North America,42.41,0.4241,2517.84
5149-Tgwdz,Female,0,No,No,21,Yes,No,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,104.55,2239.4,No,Canada,North America,45.81,0.4581,2634.6599999999994
7471-Wnsuf,Male,0,Yes,No,60,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Transfer (Automatic),24.15,1505.9,No,UK,Europe,44.64,0.4464,1738.8
8942-Dbmhz,Male,0,No,No,12,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-To-Month,No,Mailed Check,20.45,255.35,No,India,Asia,12.72,0.1272,294.47999999999996
4301-Vvzka,Male,0,Yes,No,16,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Month-To-Month,Yes,Electronic Check,75.4,1189.4,No,USA,North America,32.05,0.32049999999999995,1447.68
9199-Pwqvc,Female,0,Yes,No,63,Yes,Yes,Dsl,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card (Automatic),79.7,4786.15,No,India,Asia,71.67,0.7167,6025.320000000001
4824-Gucby,Female,1,No,No,22,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Month-To-Month,No,Electronic Check,81.7,1820.9,No,India,Asia,39.15,0.39149999999999996,2156.88
5393-Hjzsm,Female,0,Yes,Yes,32,Yes,No,Dsl,Yes,Yes,Yes,Yes,No,Yes,Month-To-Month,No,Bank Transfer (Automatic),76.3,2404.15,No,Australia,Oceania,45.36,0.4536,2929.9199999999996
7074-Ievoj,Female,1,No,No,3,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic Check,79.4,205.05,Yes,Australia,Oceania,22.43,0.11215,190.56000000000003
9625-Qstye,Female,0,No,No,13,Yes,No,Fiber Optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Electronic Check,81.15,952.3,Yes,UK,Europe,31.01,0.15505000000000002,843.96
0862-Prcbs,Female,0,Yes,Yes,68,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Automatic),103.75,7039.45,No,Canada,North America,88.3,0.883,8466.0
8812-Zrhfp,Female,0,Yes,Yes,30,Yes,No,Fiber Optic,No,No,Yes,No,No,Yes,One Year,No,Electronic Check,86.45,2538.05,No,India,Asia,47.27,0.4727,3112.2
5146-Cbvoe,Female,0,No,No,16,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-To-Month,No,Bank Transfer (Automatic),75.1,1212.85,No,USA,North America,32.05,0.32049999999999995,1441.9199999999998
0454-Okrct,Male,0,No,No,33,Yes,No,Fiber Optic,No,Yes,No,Yes,No,No,Two Year,No,Bank Transfer (Automatic),80.6,2651.1,No,Singapore,Asia,47.85,0.47850000000000004,3191.7599999999998
5787-Kxgiy,Male,0,Yes,No,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Automatic),19.3,1304.8,No,India,Asia,49.38,0.4938,1667.5200000000002
4750-Zrxiu,Female,1,No,No,4,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-To-Month,Yes,Electronic Check,84.6,360.1,Yes,India,Asia,24.84,0.1242,270.71999999999997
